fecha;stock;unidad;valor
2021-01-17;etanol;[m3];608,94
2021-01-17;ddgs;;1484,59
2021-01-18;maiz;[ton];2634,0
2021-01-18;etanol;[m3];486,27
2021-01-18;ddgs;;1561,36
2021-01-19;maiz;[ton];2864,8
2021-01-19;etanol;[m3];498,54
2021-01-19;ddgs;;1633,58
2021-01-20;maiz;[ton];3315,2
2021-01-20;etanol;[m3];390,32
2021-01-20;ddgs;;1660,02
2021-01-21;maiz;[ton];3821,24
2021-01-21;etanol;[m3];500,58
2021-01-21;ddgs;;1630,76
2021-01-22;maiz;[ton];4271,46
2021-01-22;etanol;[m3];669,4
2021-01-22;ddgs;;1719,16
2021-01-23;maiz;[ton];4671,0
2021-01-23;etanol;[m3];796,78
2021-01-23;ddgs;;1796,77
2021-01-24;maiz;[ton];4408,3
2021-01-24;etanol;[m3];729,96
2021-01-24;ddgs;;1867,45
2021-01-25;maiz;[ton];3716,76
2021-01-25;etanol;[m3];614,41
2021-01-25;ddgs;;1964,35
2021-01-26;maiz;[ton];3934,96
2021-01-26;etanol;[m3];500,87
2021-01-26;ddgs;;2055,82
2021-01-27;maiz;[ton];4319,0
2021-01-27;etanol;[m3];360,68
2021-01-27;ddgs;;1899,9
2021-01-28;maiz;[ton];4827,0
2021-01-28;etanol;[m3];263,8
2021-01-28;ddgs;;1894,05
2021-01-29;maiz;[ton];5413,76
2021-01-29;etanol;[m3];160,79
2021-01-29;ddgs;;1783,81
2021-01-30;maiz;[ton];5678,76
2021-01-30;etanol;[m3];283,01
2021-01-30;ddgs;;1878,38
2021-01-31;maiz;[ton];5054,38
2021-01-31;etanol;[m3];264,39
2021-01-31;ddgs;;1973,64
2021-02-01;maiz;[ton];4380,3
2021-02-01;etanol;[m3];243,17
2021-02-01;ddgs;;2055,36
2021-02-02;maiz;[ton];4330,0
2021-02-02;etanol;[m3];120,4
2021-02-02;ddgs;;2140,84
2021-02-03;maiz;[ton];3743,0
2021-02-03;etanol;[m3];325,91
2021-02-03;ddgs;;2076,98
2021-02-04;maiz;[ton];3428,0
2021-02-04;etanol;[m3];212,03
2021-02-04;ddgs;;2076,98
2021-02-05;maiz;[ton];3684,24
2021-02-05;etanol;[m3];207,39
2021-02-05;ddgs;;1965,49
2021-02-06;maiz;[ton];3708,78
2021-02-06;etanol;[m3];206,55
2021-02-06;ddgs;;1965,49
2021-02-07;maiz;[ton];3015,18
2021-02-07;etanol;[m3];210,72
2021-02-07;ddgs;;1965,49
2021-02-08;maiz;[ton];2729,24
2021-02-08;etanol;[m3];98,82
2021-02-08;ddgs;;1965,49
2021-02-09;maiz;[ton];3064,24
2021-02-09;etanol;[m3];180,33
2021-02-09;ddgs;;1977,03
2021-02-10;maiz;[ton];3197,26
2021-02-10;etanol;[m3];228,44
2021-02-10;ddgs;;1699,49
2021-02-11;maiz;[ton];3633,4
2021-02-11;etanol;[m3];229,12
2021-02-11;ddgs;;1787,1
2021-02-12;maiz;[ton];4128,66
2021-02-12;etanol;[m3];238,21
2021-02-12;ddgs;;1834,5
2021-02-13;maiz;[ton];4629,24
2021-02-13;etanol;[m3];240,1
2021-02-13;ddgs;;1749,07
2021-02-14;maiz;[ton];4668,42
2021-02-14;etanol;[m3];257,44
2021-02-14;ddgs;;1844,09
2021-02-15;maiz;[ton];3960,42
2021-02-15;etanol;[m3];237,9
2021-02-15;ddgs;;1945,51
2021-02-16;maiz;[ton];3249,24
2021-02-16;etanol;[m3];241,85
2021-02-16;ddgs;;2033,41
2021-02-17;maiz;[ton];3593,0
2021-02-17;etanol;[m3];209,8
2021-02-17;ddgs;;2130,53
2021-02-18;maiz;[ton];3974,64
2021-02-18;etanol;[m3];221,31
2021-02-18;ddgs;;2233,77
2021-02-19;maiz;[ton];4342,76
2021-02-19;etanol;[m3];186,18
2021-02-19;ddgs;;2322,71
2021-02-20;maiz;[ton];4693,26
2021-02-20;etanol;[m3];166,67
2021-02-20;ddgs;;2255,1
2021-02-21;maiz;[ton];3997,26
2021-02-21;etanol;[m3];178,62
2021-02-21;ddgs;;2358,49
2021-02-22;maiz;[ton];3276,46
2021-02-22;etanol;[m3];218,1
2021-02-22;ddgs;;2453,09
2021-02-23;maiz;[ton];3621,46
2021-02-23;etanol;[m3];267,16
2021-02-23;ddgs;;2524,14
2021-02-24;maiz;[ton];4001,46
2021-02-24;etanol;[m3];289,79
2021-02-24;ddgs;;2518,88
2021-02-25;maiz;[ton];5169,52
2021-02-25;etanol;[m3];232,82
2021-02-25;ddgs;;2601,02
2021-02-26;maiz;[ton];6468,48
2021-02-26;etanol;[m3];192,04
2021-02-26;ddgs;;2667,93
2021-02-27;maiz;[ton];7696,4
2021-02-27;etanol;[m3];146,0
2021-02-27;ddgs;;2667,93
2021-02-28;maiz;[ton];7000,4
2021-02-28;etanol;[m3];236,13
2021-02-28;ddgs;;2765,89
2021-03-01;maiz;[ton];6219,02
2021-03-01;etanol;[m3];216,61
2021-03-01;ddgs;;2856,97
2021-03-02;maiz;[ton];6655,0
2021-03-02;etanol;[m3];392,26
2021-03-02;ddgs;;2963,61
2021-03-03;maiz;[ton];7131,5
2021-03-03;etanol;[m3];441,68
2021-03-03;ddgs;;3074,45
2021-03-04;maiz;[ton];7777,86
2021-03-04;etanol;[m3];468,01
2021-03-04;ddgs;;3176,54
2021-03-05;maiz;[ton];8106,86
2021-03-05;etanol;[m3];471,14
2021-03-05;ddgs;;3277,8
2021-03-06;maiz;[ton];8045,04
2021-03-06;etanol;[m3];513,24
2021-03-06;ddgs;;3325,86
2021-03-07;maiz;[ton];7361,04
2021-03-07;etanol;[m3];435,33
2021-03-07;ddgs;;3396,35
2021-03-08;maiz;[ton];6663,8
2021-03-08;etanol;[m3];326,26
2021-03-08;ddgs;;3489,36
2021-03-09;maiz;[ton];6875,48
2021-03-09;etanol;[m3];332,47
2021-03-09;ddgs;;3578,99
2021-03-10;maiz;[ton];7546,32
2021-03-10;etanol;[m3];291,53
2021-03-10;ddgs;;3506,06
2021-03-11;maiz;[ton];8139,18
2021-03-11;etanol;[m3];344,04
2021-03-11;ddgs;;3498,75
2021-03-12;maiz;[ton];8454,18
2021-03-12;etanol;[m3];334,68
2021-03-12;ddgs;;3582,9
2021-03-13;maiz;[ton];8622,02
2021-03-13;etanol;[m3];358,0
2021-03-13;ddgs;;3481,53
2021-03-14;maiz;[ton];7926,02
2021-03-14;etanol;[m3];377,1
2021-03-14;ddgs;;3566,72
2021-03-15;maiz;[ton];7214,98
2021-03-15;etanol;[m3];339,4
2021-03-15;ddgs;;3611,32
2021-03-16;maiz;[ton];7229,98
2021-03-16;etanol;[m3];292,69
2021-03-16;ddgs;;3666,26
2021-03-17;maiz;[ton];7404,98
2021-03-17;etanol;[m3];262,1
2021-03-17;ddgs;;3729,94
2021-03-18;maiz;[ton];7407,5
2021-03-18;etanol;[m3];274,76
2021-03-18;ddgs;;3756,77
2021-03-19;maiz;[ton];7702,5
2021-03-19;etanol;[m3];425,02
2021-03-19;ddgs;;3612,99
2021-03-20;maiz;[ton];8301,0
2021-03-20;etanol;[m3];344,68
2021-03-20;ddgs;;3500,49
2021-03-21;maiz;[ton];7599,0
2021-03-21;etanol;[m3];276,26
2021-03-21;ddgs;;3565,41
2021-03-22;maiz;[ton];6897,0
2021-03-22;etanol;[m3];246,66
2021-03-22;ddgs;;3610,87
2021-03-23;maiz;[ton];7502,5
2021-03-23;etanol;[m3];221,4
2021-03-23;ddgs;;3691,93
2021-03-24;maiz;[ton];8358,78
2021-03-24;etanol;[m3];202,47
2021-03-24;ddgs;;3762,02
2021-03-25;maiz;[ton];7654,18
2021-03-25;etanol;[m3];218,89
2021-03-25;ddgs;;3867,96
2021-03-26;maiz;[ton];8264,6
2021-03-26;etanol;[m3];236,82
2021-03-26;ddgs;;3719,47
2021-03-27;maiz;[ton];8617,6
2021-03-27;etanol;[m3];328,52
2021-03-27;ddgs;;3633,33
2021-03-28;maiz;[ton];7909,6
2021-03-28;etanol;[m3];366,9
2021-03-28;ddgs;;3721,2
2021-03-29;maiz;[ton];7152,1
2021-03-29;etanol;[m3];316,74
2021-03-29;ddgs;;3789,68
2021-03-30;maiz;[ton];7143,2
2021-03-30;etanol;[m3];255,26
2021-03-30;ddgs;;3757,62
2021-03-31;maiz;[ton];7446,86
2021-03-31;etanol;[m3];161,88
2021-03-31;ddgs;;3757,62
2021-04-01;maiz;[ton];8137,06
2021-04-01;etanol;[m3];107,68
2021-04-01;ddgs;;3412,28
2021-04-02;maiz;[ton];8019,5
2021-04-02;etanol;[m3];221,73
2021-04-02;ddgs;;3359,91
2021-04-03;maiz;[ton];7294,7
2021-04-03;etanol;[m3];199,32
2021-04-03;ddgs;;3435,61
2021-04-04;maiz;[ton];6594,14
2021-04-04;etanol;[m3];197,45
2021-04-04;ddgs;;3521,45
2021-04-05;maiz;[ton];6150,0
2021-04-05;etanol;[m3];186,07
2021-04-05;ddgs;;3598,71
2021-04-06;maiz;[ton];5929,92
2021-04-06;etanol;[m3];195,81
2021-04-06;ddgs;;3682,06
2021-04-07;maiz;[ton];5514,62
2021-04-07;etanol;[m3];203,78
2021-04-07;ddgs;;3748,15
2021-04-08;maiz;[ton];5591,56
2021-04-08;etanol;[m3];215,82
2021-04-08;ddgs;;3833,37
2021-04-09;maiz;[ton];5238,9
2021-04-09;etanol;[m3];245,43
2021-04-09;ddgs;;3816,34
2021-04-10;maiz;[ton];5292,66
2021-04-10;etanol;[m3];351,54
2021-04-10;ddgs;;3727,62
2021-04-11;maiz;[ton];4593,54
2021-04-11;etanol;[m3];486,43
2021-04-11;ddgs;;3835,5
2021-04-12;maiz;[ton];3912,66
2021-04-12;etanol;[m3];472,43
2021-04-12;ddgs;;3939,56
2021-04-13;maiz;[ton];4359,4
2021-04-13;etanol;[m3];442,83
2021-04-13;ddgs;;3828,22
2021-04-14;maiz;[ton];4917,68
2021-04-14;etanol;[m3];450,84
2021-04-14;ddgs;;3902,56
2021-04-15;maiz;[ton];4900,0
2021-04-15;etanol;[m3];414,15
2021-04-15;ddgs;;3981,71
2021-04-16;maiz;[ton];5250,0
2021-04-16;etanol;[m3];414,92
2021-04-16;ddgs;;3949,08
2021-04-17;maiz;[ton];5299,32
2021-04-17;etanol;[m3];573,45
2021-04-17;ddgs;;3769,59
2021-04-18;maiz;[ton];4574,52
2021-04-18;etanol;[m3];603,31
2021-04-18;ddgs;;3848,28
2021-04-19;maiz;[ton];3880,0
2021-04-19;etanol;[m3];517,18
2021-04-19;ddgs;;3915,09
2021-04-20;maiz;[ton];3790,0
2021-04-20;etanol;[m3];466,87
2021-04-20;ddgs;;3946,67
2021-04-21;maiz;[ton];3575,0
2021-04-21;etanol;[m3];386,67
2021-04-21;ddgs;;4005,12
2021-04-22;maiz;[ton];3650,0
2021-04-22;etanol;[m3];510,48
2021-04-22;ddgs;;3955,8
2021-04-23;maiz;[ton];3975,0
2021-04-23;etanol;[m3];631,22
2021-04-23;ddgs;;4033,62
2021-04-24;maiz;[ton];4023,84
2021-04-24;etanol;[m3];643,97
2021-04-24;ddgs;;4127,81
2021-04-25;maiz;[ton];3728,02
2021-04-25;etanol;[m3];836,07
2021-04-25;ddgs;;4207,08
2021-04-26;maiz;[ton];3030,0
2021-04-26;etanol;[m3];834,07
2021-04-26;ddgs;;4310,12
2021-04-27;maiz;[ton];3300,0
2021-04-27;etanol;[m3];750,79
2021-04-27;ddgs;;4169,83
2021-04-28;maiz;[ton];3190,0
2021-04-28;etanol;[m3];657,46
2021-04-28;ddgs;;3987,77
2021-04-29;maiz;[ton];2865,0
2021-04-29;etanol;[m3];581,38
2021-04-29;ddgs;;3887,94
2021-04-30;maiz;[ton];2550,0
2021-04-30;etanol;[m3];592,35
2021-04-30;ddgs;;3935,82
2021-05-01;maiz;[ton];2130,0
2021-05-01;etanol;[m3];441,32
2021-05-01;ddgs;;3892,0
2021-05-02;maiz;[ton];1724,94
2021-05-02;etanol;[m3];509,6
2021-05-02;ddgs;;3975,0
2021-05-03;maiz;[ton];1040,0
2021-05-03;etanol;[m3];532,44
2021-05-03;ddgs;;4037,0
2021-05-04;maiz;[ton];1650,0
2021-05-04;etanol;[m3];739,25
2021-05-04;ddgs;;3836,0
2021-05-05;maiz;[ton];2655,0
2021-05-05;etanol;[m3];806,85
2021-05-05;ddgs;;3863,0
2021-05-06;maiz;[ton];3075,0
2021-05-06;etanol;[m3];762,7
2021-05-06;ddgs;;3942,0
2021-05-07;maiz;[ton];4040,0
2021-05-07;etanol;[m3];676,32
2021-05-07;ddgs;;3945,0
2021-05-08;maiz;[ton];4317,88
2021-05-08;etanol;[m3];502,16
2021-05-08;ddgs;;3857,0
2021-05-09;maiz;[ton];3627,64
2021-05-09;etanol;[m3];347,82
2021-05-09;ddgs;;3913,0
2021-05-10;maiz;[ton];2920,0
2021-05-10;etanol;[m3];231,69
2021-05-10;ddgs;;3968,0
2021-05-11;maiz;[ton];3605,0
2021-05-11;etanol;[m3];301,62
2021-05-11;ddgs;;3855,0
2021-05-12;maiz;[ton];4360,0
2021-05-12;etanol;[m3];375,01
2021-05-12;ddgs;;3820,0
2021-05-13;maiz;[ton];5215,0
2021-05-13;etanol;[m3];133,64
2021-05-13;ddgs;;3731,0
2021-05-14;maiz;[ton];5230,0
2021-05-14;etanol;[m3];240,03
2021-05-14;ddgs;;3602,0
2021-05-15;maiz;[ton];5627,36
2021-05-15;etanol;[m3];248,71
2021-05-15;ddgs;;3418,0
2021-05-16;maiz;[ton];4953,92
2021-05-16;etanol;[m3];224,79
2021-05-16;ddgs;;3470,0
2021-05-17;maiz;[ton];4255,54
2021-05-17;etanol;[m3];230,28
2021-05-17;ddgs;;3533,0
2021-05-18;maiz;[ton];4570,68
2021-05-18;etanol;[m3];123,85
2021-05-18;ddgs;;3533,0
2021-05-19;maiz;[ton];4592,98
2021-05-19;etanol;[m3];258,83
2021-05-19;ddgs;;3533,0
2021-05-20;maiz;[ton];5082,98
2021-05-20;etanol;[m3];202,22
2021-05-20;ddgs;;3533,0
2021-05-21;maiz;[ton];5551,98
2021-05-21;etanol;[m3];202,75
2021-05-21;ddgs;;3504,0
2021-05-22;maiz;[ton];5814,16
2021-05-22;etanol;[m3];255,82
2021-05-22;ddgs;;3302,0
2021-05-23;maiz;[ton];5131,96
2021-05-23;etanol;[m3];347,25
2021-05-23;ddgs;;3302,0
2021-05-24;maiz;[ton];4467,16
2021-05-24;etanol;[m3];264,97
2021-05-24;ddgs;;3302,0
2021-05-25;maiz;[ton];3802,36
2021-05-25;etanol;[m3];264,97
2021-05-25;ddgs;;3353,0
2021-05-26;maiz;[ton];3160,0
2021-05-26;etanol;[m3];409,5
2021-05-26;ddgs;;3439,0
2021-05-27;maiz;[ton];3861,0
2021-05-27;etanol;[m3];669,03
2021-05-27;ddgs;;3454,0
2021-05-28;maiz;[ton];4470,0
2021-05-28;etanol;[m3];712,4
2021-05-28;ddgs;;3308,0
2021-05-29;maiz;[ton];4827,48
2021-05-29;etanol;[m3];906,3
2021-05-29;ddgs;;3397,0
2021-05-30;maiz;[ton];4184,4
2021-05-30;etanol;[m3];919,29
2021-05-30;ddgs;;3480,0
2021-05-31;maiz;[ton];3510,0
2021-05-31;etanol;[m3];948,79
2021-05-31;ddgs;;3566,0
2021-06-01;maiz;[ton];4225,0
2021-06-01;etanol;[m3];1049,26
2021-06-01;ddgs;;3418,0
2021-06-02;maiz;[ton];4545,0
2021-06-02;etanol;[m3];1143,95
2021-06-02;ddgs;;3354,0
2021-06-03;maiz;[ton];4850,0
2021-06-03;etanol;[m3];1195,06
2021-06-03;ddgs;;3372,0
2021-06-04;maiz;[ton];5350,0
2021-06-04;etanol;[m3];1369,47
2021-06-04;ddgs;;3172,0
2021-06-05;maiz;[ton];5571,0
2021-06-05;etanol;[m3];1537,78
2021-06-05;ddgs;;2925,0
2021-06-06;maiz;[ton];4975,0
2021-06-06;etanol;[m3];1665,24
2021-06-06;ddgs;;2925,0
2021-06-07;maiz;[ton];4380,0
2021-06-07;etanol;[m3];1607,62
2021-06-07;ddgs;;2925,0
2021-06-08;maiz;[ton];4515,0
2021-06-08;etanol;[m3];1652,64
2021-06-08;ddgs;;2780,0
2021-06-09;maiz;[ton];4119,06
2021-06-09;etanol;[m3];1580,13
2021-06-09;ddgs;;2437,0
2021-06-10;maiz;[ton];4400,0
2021-06-10;etanol;[m3];1617,67
2021-06-10;ddgs;;2327,0
2021-06-11;maiz;[ton];4588,62
2021-06-11;etanol;[m3];1643,83
2021-06-11;ddgs;;2184,0
2021-06-12;maiz;[ton];5023,06
2021-06-12;etanol;[m3];1491,09
2021-06-12;ddgs;;2014,0
2021-06-13;maiz;[ton];4504,9
2021-06-13;etanol;[m3];1432,81
2021-06-13;ddgs;;2014,0
2021-06-14;maiz;[ton];4008,62
2021-06-14;etanol;[m3];1274,59
2021-06-14;ddgs;;2014,0
2021-06-15;maiz;[ton];4528,62
2021-06-15;etanol;[m3];1212,97
2021-06-15;ddgs;;1825,0
2021-06-16;maiz;[ton];4760,0
2021-06-16;etanol;[m3];1025,54
2021-06-16;ddgs;;1719,0
2021-06-17;maiz;[ton];4865,0
2021-06-17;etanol;[m3];1249,17
2021-06-17;ddgs;;1774,0
2021-06-18;maiz;[ton];4847,16
2021-06-18;etanol;[m3];1136,16
2021-06-18;ddgs;;1609,0
2021-06-19;maiz;[ton];5110,4
2021-06-19;etanol;[m3];1179,09
2021-06-19;ddgs;;1462,0
2021-06-20;maiz;[ton];4588,4
2021-06-20;etanol;[m3];1155,15
2021-06-20;ddgs;;1549,0
2021-06-21;maiz;[ton];4060,4
2021-06-21;etanol;[m3];1044,54
2021-06-21;ddgs;;1608,0
2021-06-22;maiz;[ton];3490,0
2021-06-22;etanol;[m3];891,2
2021-06-22;ddgs;;1682,0
2021-06-23;maiz;[ton];3575,0
2021-06-23;etanol;[m3];1070,31
2021-06-23;ddgs;;1534,0
2021-06-24;maiz;[ton];4315,0
2021-06-24;etanol;[m3];909,13
2021-06-24;ddgs;;1270,0
2021-06-25;maiz;[ton];5299,5
2021-06-25;etanol;[m3];909,13
2021-06-25;ddgs;;1270,0
2021-06-26;maiz;[ton];6171,44
2021-06-26;etanol;[m3];514,71
2021-06-26;ddgs;;1089,0
2021-06-27;maiz;[ton];5624,24
2021-06-27;etanol;[m3];438,18
2021-06-27;ddgs;;1129,0
2021-06-28;maiz;[ton];5010,0
2021-06-28;etanol;[m3];283,97
2021-06-28;ddgs;;1159,0
2021-06-29;maiz;[ton];5150,0
2021-06-29;etanol;[m3];449,5
2021-06-29;ddgs;;925,0
2021-06-30;maiz;[ton];5570,0
2021-06-30;etanol;[m3];682,62
2021-06-30;ddgs;;867,0
2021-07-01;maiz;[ton];5890,0
2021-07-01;etanol;[m3];889,4
2021-07-01;ddgs;;880,32939
2021-07-02;maiz;[ton];6240,32
2021-07-02;etanol;[m3];724,05
2021-07-02;ddgs;;590,96048
2021-07-03;maiz;[ton];6868,9
2021-07-03;etanol;[m3];734,95
2021-07-03;ddgs;;398,86649
2021-07-04;maiz;[ton];6336,1
2021-07-04;etanol;[m3];651,6
2021-07-04;ddgs;;471,41852
2021-07-05;maiz;[ton];5756,24
2021-07-05;etanol;[m3];519,5
2021-07-05;ddgs;;537,27374
2021-07-06;maiz;[ton];5939,56
2021-07-06;etanol;[m3];462,77
2021-07-06;ddgs;;381,06452
2021-07-07;maiz;[ton];6205,66
2021-07-07;etanol;[m3];314,29
2021-07-07;ddgs;;232,5568
2021-07-08;maiz;[ton];6684,88
2021-07-08;etanol;[m3];242,95
2021-07-08;ddgs;;294,12711
2021-07-09;maiz;[ton];7136,52
2021-07-09;etanol;[m3];186,9
2021-07-09;ddgs;;363,08241
2021-07-10;maiz;[ton];6615,12
2021-07-10;etanol;[m3];121,6
2021-07-10;ddgs;;427,94587
2021-07-11;maiz;[ton];6094,32
2021-07-11;etanol;[m3];156,78
2021-07-11;ddgs;;498,48212
2021-07-12;maiz;[ton];5520,0
2021-07-12;etanol;[m3];136,9
2021-07-12;ddgs;;565,46284
2021-07-13;maiz;[ton];5724,64
2021-07-13;etanol;[m3];174,44
2021-07-13;ddgs;;441,35884
2021-07-14;maiz;[ton];6144,14
2021-07-14;etanol;[m3];234,44
2021-07-14;ddgs;;319,00268
2021-07-15;maiz;[ton];6521,06
2021-07-15;etanol;[m3];162,44
2021-07-15;ddgs;;314,84203
2021-07-16;maiz;[ton];6835,8
2021-07-16;etanol;[m3];209,74
2021-07-16;ddgs;;336,28172
2021-07-17;maiz;[ton];7362,16
2021-07-17;etanol;[m3];216,88
2021-07-17;ddgs;;365,11701
2021-07-18;maiz;[ton];6786,16
2021-07-18;etanol;[m3];243,6
2021-07-18;ddgs;;429,02787
2021-07-19;maiz;[ton];6214,72
2021-07-19;etanol;[m3];252,13
2021-07-19;ddgs;;495,81475
2021-07-20;maiz;[ton];6386,62
2021-07-20;etanol;[m3];221,25
2021-07-20;ddgs;;375,20421
2021-07-21;maiz;[ton];6774,5
2021-07-21;etanol;[m3];255,15
2021-07-21;ddgs;;372,78693
2021-07-22;maiz;[ton];7148,5
2021-07-22;etanol;[m3];248,03
2021-07-22;ddgs;;344,30618
2021-07-23;maiz;[ton];7348,6
2021-07-23;etanol;[m3];241,88
2021-07-23;ddgs;;401,76642
2021-07-24;maiz;[ton];7784,32
2021-07-24;etanol;[m3];212,12
2021-07-24;ddgs;;244,14908
2021-07-25;maiz;[ton];7174,72
2021-07-25;etanol;[m3];204,21
2021-07-25;ddgs;;315,7328
2021-07-26;maiz;[ton];6548,6
2021-07-26;etanol;[m3];256,7
2021-07-26;ddgs;;388,44779
2021-07-27;maiz;[ton];6644,14
2021-07-27;etanol;[m3];400,42
2021-07-27;ddgs;;406,64583
2021-07-28;maiz;[ton];7045,6
2021-07-28;etanol;[m3];515,68
2021-07-28;ddgs;;355,91157
2021-07-29;maiz;[ton];7479,14
2021-07-29;etanol;[m3];518,93
2021-07-29;ddgs;;426,58031
2021-07-30;maiz;[ton];7877,74
2021-07-30;etanol;[m3];417,32
2021-07-30;ddgs;;500,93414
2021-07-31;maiz;[ton];8527,12
2021-07-31;etanol;[m3];379,41
2021-07-31;ddgs;;394,05491
2021-08-01;maiz;[ton];8273,56
2021-08-01;etanol;[m3];239,58
2021-08-01;ddgs;;455,95879
2021-08-02;maiz;[ton];7942,68
2021-08-02;etanol;[m3];212,96
2021-08-02;ddgs;;521,43693
2021-08-03;maiz;[ton];8539,04
2021-08-03;etanol;[m3];168,18
2021-08-03;ddgs;;450,19273
2021-08-04;maiz;[ton];9526,68
2021-08-04;etanol;[m3];159,8
2021-08-04;ddgs;;364,93771
2021-08-05;maiz;[ton];10221,68
2021-08-05;etanol;[m3];127,8
2021-08-05;ddgs;;457,90154
2021-08-06;maiz;[ton];11011,68
2021-08-06;etanol;[m3];124,85
2021-08-06;ddgs;;421,56845
2021-08-07;maiz;[ton];12284,04
2021-08-07;etanol;[m3];122,43
2021-08-07;ddgs;;392,53023
2021-08-08;maiz;[ton];11985,24
2021-08-08;etanol;[m3];206,91
2021-08-08;ddgs;;542,53251
2021-08-09;maiz;[ton];11391,68
2021-08-09;etanol;[m3];202,44
2021-08-09;ddgs;;612,35369
2021-08-10;maiz;[ton];11519,68
2021-08-10;etanol;[m3];330,15
2021-08-10;ddgs;;448,48887
2021-08-11;maiz;[ton];11816,68
2021-08-11;etanol;[m3];262,93
2021-08-11;ddgs;;468,98254
2021-08-12;maiz;[ton];12091,68
2021-08-12;etanol;[m3];267,66
2021-08-12;ddgs;;440,07156
2021-08-13;maiz;[ton];12257,42
2021-08-13;etanol;[m3];359,25
2021-08-13;ddgs;;342,74745
2021-08-14;maiz;[ton];12715,18
2021-08-14;etanol;[m3];503,88
2021-08-14;ddgs;;260,1531
2021-08-15;maiz;[ton];12082,78
2021-08-15;etanol;[m3];476,91
2021-08-15;ddgs;;316,3744
2021-08-16;maiz;[ton];11428,78
2021-08-16;etanol;[m3];337,01
2021-08-16;ddgs;;390,81081
2021-08-17;maiz;[ton];10760,76
2021-08-17;etanol;[m3];439,24
2021-08-17;ddgs;;440,38467
2021-08-18;maiz;[ton];11124,0
2021-08-18;etanol;[m3];338,13
2021-08-18;ddgs;;186,60828
2021-08-19;maiz;[ton];11455,76
2021-08-19;etanol;[m3];331,52
2021-08-19;ddgs;;213,03895
2021-08-20;maiz;[ton];11779,0
2021-08-20;etanol;[m3];397,57
2021-08-20;ddgs;;83,54347
2021-08-21;maiz;[ton];11799,0
2021-08-21;etanol;[m3];468,02
2021-08-21;ddgs;;26,6044
2021-08-22;maiz;[ton];11115,0
2021-08-22;etanol;[m3];389,6
2021-08-22;ddgs;;63,48221
2021-08-23;maiz;[ton];10375,76
2021-08-23;etanol;[m3];362,87
2021-08-23;ddgs;;154,25516
2021-08-24;maiz;[ton];10485,28
2021-08-24;etanol;[m3];577,08
2021-08-24;ddgs;;236,8066
2021-08-25;maiz;[ton];10730,28
2021-08-25;etanol;[m3];497,33
2021-08-25;ddgs;;90,85086
2021-08-26;maiz;[ton];10855,28
2021-08-26;etanol;[m3];550,4
2021-08-26;ddgs;;185,68856
2021-08-27;maiz;[ton];11164,0
2021-08-27;etanol;[m3];642,2
2021-08-27;ddgs;;241,82837
2021-08-28;maiz;[ton];11171,0
2021-08-28;etanol;[m3];711,0
2021-08-28;ddgs;;130,96741
2021-08-29;maiz;[ton];10427,0
2021-08-29;etanol;[m3];658,69
2021-08-29;ddgs;;225,32594
2021-08-30;maiz;[ton];9683,34
2021-08-30;etanol;[m3];570,0
2021-08-30;ddgs;;308,80252
2021-08-31;maiz;[ton];9764,06
2021-08-31;etanol;[m3];494,82
2021-08-31;ddgs;;280,94219
2021-09-01;maiz;[ton];9979,54
2021-09-01;etanol;[m3];226,7
2021-09-01;ddgs;;317,67491
2021-09-02;maiz;[ton];10124,54
2021-09-02;etanol;[m3];345,71
2021-09-02;ddgs;;399,68093
2021-09-03;maiz;[ton];10315,0
2021-09-03;etanol;[m3];388,34
2021-09-03;ddgs;;342,20462
2021-09-04;maiz;[ton];10462,36
2021-09-04;etanol;[m3];279,49
2021-09-04;ddgs;;301,88001
2021-09-05;maiz;[ton];9843,16
2021-09-05;etanol;[m3];152,43
2021-09-05;ddgs;;388,93184
2021-09-06;maiz;[ton];9120,0
2021-09-06;etanol;[m3];147,19
2021-09-06;ddgs;;463,21046
2021-09-07;maiz;[ton];9485,0
2021-09-07;etanol;[m3];187,49
2021-09-07;ddgs;;392,19099
2021-09-08;maiz;[ton];9632,62
2021-09-08;etanol;[m3];282,83
2021-09-08;ddgs;;352,49343
2021-09-09;maiz;[ton];9867,62
2021-09-09;etanol;[m3];243,14
2021-09-09;ddgs;;356,32837
2021-09-10;maiz;[ton];9910,0
2021-09-10;etanol;[m3];319,72
2021-09-10;ddgs;;235,61925
2021-09-11;maiz;[ton];9818,08
2021-09-11;etanol;[m3];374,53
2021-09-11;ddgs;;272,24698
2021-09-12;maiz;[ton];9104,08
2021-09-12;etanol;[m3];317,91
2021-09-12;ddgs;;321,76705
2021-09-13;maiz;[ton];8470,0
2021-09-13;etanol;[m3];459,23
2021-09-13;ddgs;;336,54689
2021-09-14;maiz;[ton];8425,0
2021-09-14;etanol;[m3];459,03
2021-09-14;ddgs;;336,17874
2021-09-15;maiz;[ton];8735,0
2021-09-15;etanol;[m3];394,87
2021-09-15;ddgs;;365,06055
2021-09-16;maiz;[ton];8985,0
2021-09-16;etanol;[m3];359,38
2021-09-16;ddgs;;365,06055
2021-09-17;maiz;[ton];9394,9
2021-09-17;etanol;[m3];367,0
2021-09-17;ddgs;;373,17411
2021-09-18;maiz;[ton];10480,1
2021-09-18;etanol;[m3];357,0
2021-09-18;ddgs;;237,84051
2021-09-19;maiz;[ton];10235,3
